IDENTIFICATION,,,LOCALITY,,,,,,,,,,,,,,TIME,,,,,,,,,,PLANT,,,,,,,,,,,,,,,,,,,CAT DET.,,,,,,,LEP COMMENTS,,,TOID and EME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,tempID,Pinned,Date,Year,Month,Day,Site,Time,coord_approx_exact,Lat,Long,LatLong,plot_num,Plot_by_day,Location_Description,time_per,n_coll,time_cum,tree_ID,elev,forest_type,order,family,subfamily,tribe,subtribe,genus,plant_cn,Epiphyte,Epiphyte_of,HPlant,Plant_Genus,Plant_Sp,PlantIND,MicroMacro,N_collected,Need_Recount,life_stage,lep_fam,lep_subfam,lep_tribe,lep_genus,lep_sp,lep_name,suspected,common_name,Morpho,Status,Host_unconfirmed,Label_Tape,C.C.I,MORPHO,lep_comment,LifeHistoryNote,Btoid,pupal,toided,eme,toid_name,Parasitoid_Order,Parasitoid_Family,Parasitoid_Subfamily,Parasitoid_Tribe,toid_morpho,toid_ID,Identified_by,date_eclosed,number eclosed,result,lep_subfam,lep_cn,lep_sp,lep_comment,lep_determ,lep_voucher,color_morph,drop,thrash,bite,vomit,shelter_web,group,frass_thrower,ostemeria,hair,spiny,glabrous,urticate,mass,length,behav_comment,photo_num,p_endo_ecto,p_pupate_type,p_larva_hostlarva_hostpupa,p_adult_hostlarva_hostpupa,p_date_pupate,p_date_eclosed,p_pupate_loc,num_psit,p_behav,psit_fam,psit_subfam,psit_sp,p_comment,p_voucher,collector,p_determ,,,,,,
49,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,baby blackhead,,,,,,,,,,24-Jun-09,,,,,,,,,,,,,,,baby blackhead,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,baby blackhead,,,,,,,,,,25-Jun-09,,,,,,,,,,,,,,,baby blackhead,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,baby blackhead,,adult,,,,,,,,26-Jun-09,,17-Jul-09,,,,,,,,,,,adult,,baby blackhead,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,20-Jun-09,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,SCRS_52_rearing,,,,,,,,,,,,,,,,,,,,,,
53,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,21-Jun-09,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,21-Jun-09,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,21-Jun-09,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,dead,,,,,,,,,,,,,,,,,,,,,dead,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,23-Jun-09,,17-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,20-Jun-09,,9-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,20-Jun-09,,9-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,21-Jun-09,,9-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,dead,,,,,,,,22-Jun-09,,,,,,,,,,,,,dead,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,16-Jun-09,,4-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Fuzzy Willow,,,Salix sp,,,,,,,,Tenthredinidae,,,,,,,willow wasp,,dead,,,,,,,,,,,,,,,,,,,,,dead,,willow wasp,,,,,Cryptic,Yes,Yes,No,No,None,No,No,No,No,No,Yes,No,,,,SCRS_63_rearing,,,,,,,,,,,,,,,,,,,,,,
64,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,15-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,21-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,22-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,22-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,17-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,dead,,,,,adult developed but failed to eclose,,,17-Jun-09,,,,,,,,,,,,,dead,,stubby greeney,Hellinsia helianthi Walsingham,adult developed but failed to eclose,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,16-Jun-09,21-Jun-09,In bag,1,,Tachinidae,,,,,,,,,,,,
71,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,12-Jun-09,,19-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,lost parasitoid but was one of the tachinids from this species,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,lost parasitoid but was one of the tachinids from this species,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,When I checked the bag during Zoo there was just the empty shell of the pre-pupa If there was an extra psit from this group. it was probably this. don’t know how else I could have lost the psit pupa,,Endo,Out,Pre-pupa,,14-Jun-09,,In bag,1,,Tachinidae,,,,,,,,,,,,
74,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,22-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,17-Jun-09,,24-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,dead,,,,,died just prior to eclosion. could see adult inside,,,17-Jun-09,,,,,,,,,,,,,dead,,stubby greeney,Hellinsia helianthi Walsingham,died just prior to eclosion. could see adult inside,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,14-Jun-09,,21-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,19-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,12-Jun-09,,19-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,19-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,17-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,20-Jun-09,,28-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,21-Jun-09,,29-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,16-Jun-09,,,,,,,,I found the empty skin of the last instar larva but could not find the psit larva or pupa. the damage to the larva is exactly like the common tachinid attacking this species,,,,,,,,,
89,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,dead,,,,,pupa died. but adult had formed inside. no psit. probably died because host plant leaf dried and curled too tightly around it,,,14-Jun-09,,,,,,,,,,,,,dead,,stubby greeney,Hellinsia helianthi Walsingham,pupa died. but adult had formed inside. no psit. probably died because host plant leaf dried and curled too tightly around it,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,13-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,12-Jun-09,,19-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,,,,,,,,,,,,,,,,,,,,,,,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,20-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,16-Jun-09,,23-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,15-Jun-09,,20-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_97_rearing,,,,,,,,,,,,,,,,,,,,,,
98,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Grossulariaceae,,,,,Wax Currant,,,Ribes cereum,,,,,,,,,,,,,,,tiny dancer,,adult,,,,,,,,21-Jun-09,,8-Jul-09,,,,,,,,,,,adult,,tiny dancer,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_98_rearing,,,,,,,,,,,,,,,,,,,,,,
99,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Grossulariaceae,,,,,Wax Currant,,,Ribes cereum,,,,,,,,,,,,,,,tiny dancer,,psit,,,,,,,,,,,,,,,,,,,,,psit,,tiny dancer,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,16-Jun-09,23-Jun-09,Larval shelter,1,,,,,,,,,,,,,,
100,,,8-Jun-09,2009,June,9,First bridge,,,,,,,,,,,,,,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,20-Jun-09,,8-Jul-09,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,?,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
